"subject"	"block"	"task"	"trial"	"cue"	"key_pressed"	"is_common"	"outcome"	"is_correct"	"is_correct_nback"
60	1	"WMGNG"	16	"no-go to avoid losing"	1	1	-1	0	0
60	1	"WMGNG"	17	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	18	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	19	"go to avoid losing"	0	1	-1	0	1
60	1	"WMGNG"	20	"no-go to avoid losing"	0	0	-1	1	1
60	1	"WMGNG"	21	"go to avoid losing"	1	1	0	1	0
60	1	"WMGNG"	22	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	23	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	24	"go to avoid losing"	1	1	0	1	1
60	1	"WMGNG"	25	"go to avoid losing"	0	0	0	0	1
60	1	"WMGNG"	26	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	27	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	28	"go to avoid losing"	1	1	0	1	0
60	1	"WMGNG"	29	"go to avoid losing"	1	0	-1	1	1
60	1	"WMGNG"	30	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	31	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	32	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	33	"no-go to win"	0	0	0	1	0
60	1	"WMGNG"	34	"go to win"	1	0	0	1	1
60	1	"WMGNG"	35	"go to win"	1	1	1	1	1
60	1	"WMGNG"	36	"go to win"	1	1	1	1	1
60	1	"WMGNG"	37	"go to win"	1	1	1	1	1
60	1	"WMGNG"	38	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	39	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	40	"no-go to win"	0	0	0	1	1
60	1	"WMGNG"	41	"no-go to win"	0	0	0	1	1
60	1	"WMGNG"	42	"no-go to avoid losing"	0	1	0	1	0
60	1	"WMGNG"	43	"go to win"	1	1	1	1	1
60	1	"WMGNG"	44	"go to win"	1	1	1	1	1
60	1	"WMGNG"	45	"go to win"	1	1	1	1	1
60	1	"WMGNG"	46	"go to win"	1	0	0	1	1
60	1	"WMGNG"	47	"go to avoid losing"	1	1	0	1	1
60	1	"WMGNG"	48	"go to avoid losing"	1	0	-1	1	1
60	1	"WMGNG"	49	"go to avoid losing"	1	1	0	1	1
60	1	"WMGNG"	50	"no-go to win"	1	1	0	0	1
60	1	"WMGNG"	51	"go to avoid losing"	1	1	0	1	1
60	1	"WMGNG"	52	"go to win"	1	1	1	1	1
60	1	"WMGNG"	53	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	54	"go to avoid losing"	1	1	0	1	1
60	1	"WMGNG"	55	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	56	"no-go to avoid losing"	0	0	-1	1	1
60	1	"WMGNG"	57	"no-go to win"	1	1	0	0	1
60	1	"WMGNG"	58	"go to avoid losing"	1	0	-1	1	1
60	1	"WMGNG"	59	"go to win"	1	1	1	1	1
60	1	"WMGNG"	60	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	61	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	62	"go to avoid losing"	0	1	-1	0	1
60	1	"WMGNG"	63	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	64	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	65	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	66	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	67	"no-go to win"	0	0	0	1	1
60	1	"WMGNG"	68	"go to win"	1	1	1	1	1
60	1	"WMGNG"	69	"go to win"	1	1	1	1	1
60	1	"WMGNG"	70	"no-go to win"	0	0	0	1	1
60	1	"WMGNG"	71	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	72	"go to avoid losing"	1	1	0	1	1
60	1	"WMGNG"	73	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	74	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	75	"go to win"	1	0	0	1	1
60	1	"WMGNG"	76	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	77	"go to avoid losing"	1	1	0	1	1
60	1	"WMGNG"	78	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	79	"go to avoid losing"	1	1	0	1	1
60	1	"WMGNG"	80	"go to win"	1	1	1	1	1
60	1	"WMGNG"	81	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	82	"go to win"	1	1	1	1	1
60	1	"WMGNG"	83	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	84	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	85	"go to avoid losing"	1	1	0	1	1
60	1	"WMGNG"	86	"go to avoid losing"	1	1	0	1	1
60	1	"WMGNG"	87	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	88	"no-go to win"	0	0	0	1	1
60	1	"WMGNG"	89	"go to win"	1	1	1	1	1
60	1	"WMGNG"	90	"go to win"	1	1	1	1	1
60	1	"WMGNG"	91	"no-go to win"	0	1	1	1	1
60	1	"WMGNG"	92	"no-go to win"	1	1	0	0	1
60	1	"WMGNG"	93	"go to avoid losing"	1	1	0	1	0
60	1	"WMGNG"	94	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	95	"go to avoid losing"	1	0	-1	1	0
60	1	"WMGNG"	96	"go to win"	1	1	1	1	1
60	1	"WMGNG"	97	"go to avoid losing"	1	0	-1	1	1
60	1	"WMGNG"	98	"no-go to avoid losing"	0	0	-1	1	1
60	1	"WMGNG"	99	"no-go to win"	1	0	1	0	1
60	1	"WMGNG"	100	"go to win"	1	0	0	1	0
60	1	"WMGNG"	101	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	102	"go to avoid losing"	1	1	0	1	0
60	1	"WMGNG"	103	"go to win"	1	1	1	1	1
60	1	"WMGNG"	104	"no-go to avoid losing"	0	1	0	1	0
60	1	"WMGNG"	105	"go to win"	1	1	1	1	0
60	1	"WMGNG"	106	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	107	"go to win"	1	1	0	1	0
60	1	"WMGNG"	108	"go to win"	1	1	1	1	1
60	1	"WMGNG"	109	"go to win"	1	1	1	1	1
60	1	"WMGNG"	110	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	111	"go to win"	0	0	1	0	1
60	1	"WMGNG"	112	"no-go to avoid losing"	0	0	-1	1	1
60	1	"WMGNG"	113	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	114	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	115	"go to win"	1	1	1	1	0
60	1	"WMGNG"	116	"no-go to avoid losing"	0	1	0	1	1
60	1	"WMGNG"	117	"no-go to win"	1	1	0	0	1
60	1	"WMGNG"	118	"go to avoid losing"	1	1	0	1	1
60	1	"WMGNG"	119	"no-go to win"	0	1	1	1	0
60	1	"WMGNG"	120	"go to avoid losing"	1	1	0	1	1
60	2	"GNG"	121	"no-go to avoid losing"	1	1	-1	0	NA
60	2	"GNG"	122	"no-go to win"	1	1	0	0	NA
60	2	"GNG"	123	"go to win"	1	1	1	1	NA
60	2	"GNG"	124	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	125	"go to avoid losing"	1	0	-1	1	NA
60	2	"GNG"	126	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	127	"go to avoid losing"	0	1	-1	0	NA
60	2	"GNG"	128	"go to win"	1	1	1	1	NA
60	2	"GNG"	129	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	130	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	131	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	132	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	133	"go to avoid losing"	1	0	-1	1	NA
60	2	"GNG"	134	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	135	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	136	"go to win"	1	0	0	1	NA
60	2	"GNG"	137	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	138	"go to win"	1	1	1	1	NA
60	2	"GNG"	139	"go to avoid losing"	0	1	-1	0	NA
60	2	"GNG"	140	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	141	"go to avoid losing"	1	0	-1	1	NA
60	2	"GNG"	142	"go to win"	1	0	0	1	NA
60	2	"GNG"	143	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	144	"go to win"	1	0	0	1	NA
60	2	"GNG"	145	"go to win"	1	1	1	1	NA
60	2	"GNG"	146	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	147	"go to win"	1	1	1	1	NA
60	2	"GNG"	148	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	149	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	150	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	151	"go to win"	1	1	1	1	NA
60	2	"GNG"	152	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	153	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	154	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	155	"go to win"	1	1	1	1	NA
60	2	"GNG"	156	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	157	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	158	"go to win"	1	1	1	1	NA
60	2	"GNG"	159	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	160	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	161	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	162	"no-go to avoid losing"	0	0	-1	1	NA
60	2	"GNG"	163	"go to avoid losing"	1	0	-1	1	NA
60	2	"GNG"	164	"go to win"	1	1	1	1	NA
60	2	"GNG"	165	"no-go to win"	0	0	0	1	NA
60	2	"GNG"	166	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	167	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	168	"go to win"	1	1	1	1	NA
60	2	"GNG"	169	"go to win"	1	1	1	1	NA
60	2	"GNG"	170	"go to win"	1	1	1	1	NA
60	2	"GNG"	171	"go to win"	1	1	1	1	NA
60	2	"GNG"	172	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	173	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	174	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	175	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	176	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	177	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	178	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	179	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	180	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	181	"go to win"	1	1	1	1	NA
60	2	"GNG"	182	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	183	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	184	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	185	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	186	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	187	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	188	"go to avoid losing"	0	0	0	0	NA
60	2	"GNG"	189	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	190	"no-go to win"	0	0	0	1	NA
60	2	"GNG"	191	"no-go to avoid losing"	0	0	-1	1	NA
60	2	"GNG"	192	"go to win"	1	1	1	1	NA
60	2	"GNG"	193	"go to win"	1	1	1	1	NA
60	2	"GNG"	194	"go to win"	1	0	0	1	NA
60	2	"GNG"	195	"go to win"	1	1	1	1	NA
60	2	"GNG"	196	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	197	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	198	"go to win"	1	1	1	1	NA
60	2	"GNG"	199	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	200	"go to win"	1	1	1	1	NA
60	2	"GNG"	201	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	202	"no-go to avoid losing"	0	0	-1	1	NA
60	2	"GNG"	203	"no-go to avoid losing"	0	0	-1	1	NA
60	2	"GNG"	204	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	205	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	206	"go to avoid losing"	1	0	-1	1	NA
60	2	"GNG"	207	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	208	"go to win"	1	1	1	1	NA
60	2	"GNG"	209	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	210	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	211	"no-go to win"	0	0	0	1	NA
60	2	"GNG"	212	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	213	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	214	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	215	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	216	"go to avoid losing"	1	0	-1	1	NA
60	2	"GNG"	217	"go to win"	1	1	1	1	NA
60	2	"GNG"	218	"no-go to avoid losing"	0	0	-1	1	NA
60	2	"GNG"	219	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	220	"go to avoid losing"	0	1	-1	0	NA
60	2	"GNG"	221	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	222	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	223	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	224	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	225	"go to win"	1	0	0	1	NA
60	2	"GNG"	226	"go to win"	1	0	0	1	NA
60	2	"GNG"	227	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	228	"no-go to win"	0	1	1	1	NA
60	2	"GNG"	229	"no-go to win"	0	0	0	1	NA
60	2	"GNG"	230	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	231	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	232	"go to win"	1	0	0	1	NA
60	2	"GNG"	233	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	234	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	235	"go to win"	1	0	0	1	NA
60	2	"GNG"	236	"no-go to avoid losing"	0	1	0	1	NA
60	2	"GNG"	237	"go to avoid losing"	1	1	0	1	NA
60	2	"GNG"	238	"no-go to avoid losing"	1	1	-1	0	NA
60	2	"GNG"	239	"go to win"	1	1	1	1	NA
60	2	"GNG"	240	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	1	"go to win"	1	1	1	1	NA
61	1	"GNG"	2	"no-go to win"	1	1	0	0	NA
61	1	"GNG"	3	"go to win"	1	0	0	1	NA
61	1	"GNG"	4	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	5	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	6	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	7	"go to win"	0	0	1	0	NA
61	1	"GNG"	8	"no-go to avoid losing"	1	1	-1	0	NA
61	1	"GNG"	9	"go to win"	0	1	0	0	NA
61	1	"GNG"	10	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	11	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	12	"no-go to avoid losing"	0	0	-1	1	NA
61	1	"GNG"	13	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	14	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	15	"no-go to avoid losing"	1	1	-1	0	NA
61	1	"GNG"	16	"go to avoid losing"	0	1	-1	0	NA
61	1	"GNG"	17	"go to win"	1	1	1	1	NA
61	1	"GNG"	18	"go to avoid losing"	0	1	-1	0	NA
61	1	"GNG"	19	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	20	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	21	"go to win"	1	1	1	1	NA
61	1	"GNG"	22	"no-go to avoid losing"	1	1	-1	0	NA
61	1	"GNG"	23	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	24	"go to avoid losing"	0	1	-1	0	NA
61	1	"GNG"	25	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	26	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	27	"go to win"	1	1	1	1	NA
61	1	"GNG"	28	"go to win"	1	0	0	1	NA
61	1	"GNG"	29	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	30	"go to win"	1	0	0	1	NA
61	1	"GNG"	31	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	32	"go to win"	1	1	1	1	NA
61	1	"GNG"	33	"no-go to avoid losing"	1	1	-1	0	NA
61	1	"GNG"	34	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	35	"go to win"	1	1	1	1	NA
61	1	"GNG"	36	"no-go to avoid losing"	1	1	-1	0	NA
61	1	"GNG"	37	"go to win"	1	1	1	1	NA
61	1	"GNG"	38	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	39	"go to win"	1	1	1	1	NA
61	1	"GNG"	40	"go to avoid losing"	1	0	-1	1	NA
61	1	"GNG"	41	"no-go to win"	0	0	0	1	NA
61	1	"GNG"	42	"go to win"	1	1	1	1	NA
61	1	"GNG"	43	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	44	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	45	"no-go to avoid losing"	0	0	-1	1	NA
61	1	"GNG"	46	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	47	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	48	"go to win"	1	1	1	1	NA
61	1	"GNG"	49	"go to win"	1	0	0	1	NA
61	1	"GNG"	50	"go to avoid losing"	0	1	-1	0	NA
61	1	"GNG"	51	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	52	"no-go to avoid losing"	0	0	-1	1	NA
61	1	"GNG"	53	"go to win"	1	0	0	1	NA
61	1	"GNG"	54	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	55	"go to win"	1	1	1	1	NA
61	1	"GNG"	56	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	57	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	58	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	59	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	60	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	61	"go to avoid losing"	0	1	-1	0	NA
61	1	"GNG"	62	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	63	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	64	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	65	"go to win"	1	1	1	1	NA
61	1	"GNG"	66	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	67	"no-go to win"	0	0	0	1	NA
61	1	"GNG"	68	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	69	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	70	"go to win"	1	1	1	1	NA
61	1	"GNG"	71	"go to win"	1	1	1	1	NA
61	1	"GNG"	72	"go to avoid losing"	1	0	-1	1	NA
61	1	"GNG"	73	"no-go to win"	0	0	0	1	NA
61	1	"GNG"	74	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	75	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	76	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	77	"go to avoid losing"	1	0	-1	1	NA
61	1	"GNG"	78	"go to win"	1	0	0	1	NA
61	1	"GNG"	79	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	80	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	81	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	82	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	83	"go to win"	1	0	0	1	NA
61	1	"GNG"	84	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	85	"no-go to avoid losing"	0	0	-1	1	NA
61	1	"GNG"	86	"go to avoid losing"	1	0	-1	1	NA
61	1	"GNG"	87	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	88	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	89	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	90	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	91	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	92	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	93	"go to win"	1	0	0	1	NA
61	1	"GNG"	94	"go to win"	1	1	1	1	NA
61	1	"GNG"	95	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	96	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	97	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	98	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	99	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	100	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	101	"go to avoid losing"	1	0	-1	1	NA
61	1	"GNG"	102	"go to win"	1	1	1	1	NA
61	1	"GNG"	103	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	104	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	105	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	106	"no-go to avoid losing"	0	0	-1	1	NA
61	1	"GNG"	107	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	108	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	109	"go to win"	1	1	1	1	NA
61	1	"GNG"	110	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	111	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	112	"no-go to win"	0	1	1	1	NA
61	1	"GNG"	113	"go to win"	1	1	1	1	NA
61	1	"GNG"	114	"no-go to win"	1	1	0	0	NA
61	1	"GNG"	115	"go to avoid losing"	1	1	0	1	NA
61	1	"GNG"	116	"go to win"	1	0	0	1	NA
61	1	"GNG"	117	"go to win"	1	1	1	1	NA
61	1	"GNG"	118	"no-go to avoid losing"	0	1	0	1	NA
61	1	"GNG"	119	"go to avoid losing"	1	0	-1	1	NA
61	1	"GNG"	120	"no-go to win"	0	1	1	1	NA
61	2	"WMGNG"	121	"no-go to win"	1	1	1	0	0
61	2	"WMGNG"	122	"go to avoid losing"	1	1	-1	1	0
61	2	"WMGNG"	123	"go to win"	1	1	1	1	0
61	2	"WMGNG"	124	"go to win"	1	1	0	1	0
61	2	"WMGNG"	125	"no-go to avoid losing"	1	1	-1	0	1
61	2	"WMGNG"	126	"go to avoid losing"	0	1	-1	0	0
61	2	"WMGNG"	127	"go to win"	1	0	0	1	1
61	2	"WMGNG"	128	"no-go to win"	1	1	0	0	1
61	2	"WMGNG"	129	"no-go to win"	0	1	1	1	0
61	2	"WMGNG"	130	"go to avoid losing"	1	1	0	1	1
61	2	"WMGNG"	131	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	132	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	133	"go to win"	1	0	0	1	1
61	2	"WMGNG"	134	"no-go to win"	1	0	1	0	1
61	2	"WMGNG"	135	"no-go to win"	1	1	0	0	1
61	2	"WMGNG"	136	"go to avoid losing"	0	1	-1	0	1
61	2	"WMGNG"	137	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	138	"go to win"	0	1	0	0	1
61	2	"WMGNG"	139	"go to avoid losing"	1	1	0	1	1
61	2	"WMGNG"	140	"go to avoid losing"	0	1	-1	0	1
61	2	"WMGNG"	141	"go to avoid losing"	0	1	-1	0	0
61	2	"WMGNG"	142	"no-go to avoid losing"	1	0	0	0	1
61	2	"WMGNG"	143	"no-go to win"	1	1	0	0	1
61	2	"WMGNG"	144	"no-go to win"	1	1	0	0	1
61	2	"WMGNG"	145	"go to avoid losing"	1	1	0	1	1
61	2	"WMGNG"	146	"go to win"	0	1	0	0	1
61	2	"WMGNG"	147	"no-go to win"	1	1	0	0	1
61	2	"WMGNG"	148	"go to win"	0	0	1	0	0
61	2	"WMGNG"	149	"no-go to avoid losing"	1	1	0	0	0
61	2	"WMGNG"	150	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	151	"go to avoid losing"	1	0	-1	1	1
61	2	"WMGNG"	152	"no-go to win"	1	1	0	0	1
61	2	"WMGNG"	153	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	154	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	155	"go to win"	0	1	0	0	1
61	2	"WMGNG"	156	"no-go to win"	1	0	1	0	1
61	2	"WMGNG"	157	"go to win"	0	1	0	0	1
61	2	"WMGNG"	158	"no-go to avoid losing"	0	0	-1	1	1
61	2	"WMGNG"	159	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	160	"go to avoid losing"	1	0	0	1	0
61	2	"WMGNG"	161	"no-go to win"	1	1	0	0	1
61	2	"WMGNG"	162	"no-go to win"	1	0	1	0	1
61	2	"WMGNG"	163	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	164	"no-go to win"	1	1	0	0	0
61	2	"WMGNG"	165	"no-go to avoid losing"	1	1	-1	0	0
61	2	"WMGNG"	166	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	167	"go to avoid losing"	0	1	-1	0	0
61	2	"WMGNG"	168	"no-go to avoid losing"	0	0	-1	1	1
61	2	"WMGNG"	169	"no-go to win"	1	1	0	0	1
61	2	"WMGNG"	170	"go to win"	0	1	0	0	1
61	2	"WMGNG"	171	"no-go to win"	1	1	0	0	1
61	2	"WMGNG"	172	"go to win"	0	1	0	0	1
61	2	"WMGNG"	173	"go to avoid losing"	0	1	-1	0	0
61	2	"WMGNG"	174	"no-go to avoid losing"	1	1	-1	0	1
61	2	"WMGNG"	175	"go to avoid losing"	0	1	-1	0	0
61	2	"WMGNG"	176	"go to win"	0	0	1	0	0
61	2	"WMGNG"	177	"go to avoid losing"	0	1	-1	0	0
61	2	"WMGNG"	178	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	179	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	180	"no-go to win"	1	0	1	0	1
61	2	"WMGNG"	181	"no-go to win"	1	1	1	0	0
61	2	"WMGNG"	182	"no-go to avoid losing"	0	1	0	1	0
61	2	"WMGNG"	183	"no-go to win"	1	1	0	0	1
61	2	"WMGNG"	184	"go to avoid losing"	1	1	0	1	1
61	2	"WMGNG"	185	"go to win"	0	1	0	0	1
61	2	"WMGNG"	186	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	187	"go to avoid losing"	1	1	0	1	0
61	2	"WMGNG"	188	"go to win"	0	1	0	0	1
61	2	"WMGNG"	189	"go to win"	0	1	0	0	1
61	2	"WMGNG"	190	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	191	"go to win"	1	1	1	1	0
61	2	"WMGNG"	192	"go to win"	1	1	1	1	1
61	2	"WMGNG"	193	"go to win"	1	1	1	1	1
61	2	"WMGNG"	194	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	195	"go to avoid losing"	0	0	0	0	1
61	2	"WMGNG"	196	"no-go to avoid losing"	0	1	0	1	1
61	2	"WMGNG"	197	"no-go to win"	1	1	0	0	1
61	2	"WMGNG"	198	"no-go to win"	1	0	1	0	1
61	2	"WMGNG"	199	"go to avoid losing"	1	1	0	1	1
61	2	"WMGNG"	200	"go to avoid losing"	1	0	-1	1	1
61	2	"WMGNG"	201	"go to win"	1	1	1	1	1
61	2	"WMGNG"	202	"no-go to avoid losing"	0	1	0	1	0
